distance_bin,P_t_dB,MCS,numerology,protocol_type,num_lanes,success,PIR,cumulative_PDR,cumulative_PIR
120.0,23,11,0,2,2,0.9988029165306345,0.10011985181956853,0.9993833383906132,0.10006172029700601
120.0,23,11,0,2,4,0.996626401131788,0.10033850185630051,0.998318633227593,0.10016853723901908
120.0,23,11,0,2,6,0.9912354626664419,0.10088420336677437,0.9951862362401493,0.10048440584021665
130.0,23,4,0,0,4,0.9622674622674623,0.10392121101586722,0.9822812322812323,0.10181849380469957
130.0,23,4,0,0,6,0.9138869005010737,0.10942273047701105,0.9613667352631634,0.10410340148698334
130.0,23,4,0,2,4,0.9789256671629825,0.10215280215280216,0.9892073337268619,0.10109541675922845
130.0,23,4,0,2,6,0.9352725657821694,0.10692070275403609,0.9670276279075687,0.10345619582435107
130.0,23,11,0,0,4,0.980531914893617,0.10198546164695671,0.9912828573060701,0.10088348789326275
130.0,23,11,0,0,6,0.9516825788652122,0.10507705218187366,0.9815687618230021,0.10190433357645869
130.0,23,11,0,2,4,0.996517006802721,0.10034951668396047,0.9981800465795261,0.1001824587347838
130.0,23,11,0,2,6,0.9903944741244401,0.10096986868631831,0.9948439675175987,0.10051908175779534
140.0,23,4,0,0,2,0.9808627959779436,0.10195105820105821,0.9895046568741022,0.10106531704865777
140.0,23,4,0,0,4,0.9600737100737101,0.10415866922584772,0.9806949806949807,0.10198564919192445
140.0,23,4,0,0,6,0.9026664280601289,0.11078289486727068,0.9574533814496278,0.10454870104566916
140.0,23,4,0,2,2,0.9962356067316209,0.1003778617470549,0.9979280020245477,0.10020793479518024
140.0,23,4,0,2,4,0.9773794525254839,0.1023144079217203,0.9883624850696205,0.10118248755654928
140.0,23,4,0,2,6,0.9308315754413234,0.10743082061068703,0.9646145577431523,0.1037211708101068
140.0,23,11,0,0,2,0.9880284728213977,0.10121165811592622,0.9953797802081786,0.10046617795922892
140.0,23,11,0,0,4,0.9737038219951027,0.10270063415700853,0.9900272119267154,0.10101328405495888
140.0,23,11,0,0,6,0.9473108876257106,0.1055619663051004,0.9792849035431826,0.10214817575836814
140.0,23,11,0,2,2,0.998693948628646,0.10013077593722756,0.9992848541389037,0.10007158538846625
140.0,23,11,0,2,4,0.9963527490473598,0.10036606020870896,0.9980495253272285,0.10019557312577845
140.0,23,11,0,2,6,0.9890154377631437,0.10111065629690272,0.9944553988673017,0.1005585200604025
150.0,23,4,0,0,4,0.9582309582309583,0.10435897435897436,0.9791973791973791,0.10214387086972777
150.0,23,4,0,0,6,0.8941073795132043,0.1118433896099201,0.9534942563286013,0.10500461908093485
150.0,23,4,0,2,4,0.9750314969648379,0.10256078938094679,0.9874737525293018,0.10127437434484246
150.0,23,4,0,2,6,0.9238161978175994,0.10824664065886433,0.9620646602478052,0.10400401267565415
150.0,23,11,0,0,4,0.9698066989722562,0.10311333186909731,0.9886791777297514,0.1011532872425681
150.0,23,11,0,0,6,0.9398957577356997,0.10639477748139829,0.9768230819302149,0.10241358836605752
150.0,23,11,0,2,4,0.9959170341335947,0.10040997048212529,0.9979073592476528,0.10020986628286825
150.0,23,11,0,2,6,0.9883953386318202,0.10117409106605496,0.9940766451025841,0.10059699324825577
160.0,23,4,0,0,2,0.9779435614661044,0.1022553897180763,0.9880595199481025,0.1012140761323351
160.0,23,4,0,0,4,0.9543699543699544,0.1047811695476278,0.9776456651456652,0.10230870203709652
160.0,23,4,0,0,6,0.8839135449955562,0.11313323635118946,0.9494012733090103,0.10548277303800865
160.0,23,4,0,2,2,0.9946855624446412,0.10053428317008015,0.9975226970770593,0.10024872834204274
160.0,23,4,0,2,4,0.9735425495361356,0.10271764705882354,0.9866030523422289,0.10136457888946628
160.0,23,4,0,2,6,0.9185650540159699,0.10886545222115693,0.9595058598812267,0.10428997970774255
160.0,23,11,0,0,2,0.9897363872082974,0.10103700469381072,0.9946743560831934,0.10053753130105164
160.0,23,11,0,0,4,0.9677161579031485,0.10333608587943849,0.9873689889905887,0.10128971215737251
160.0,23,11,0,0,6,0.9333217169077075,0.10714419067770242,0.9742641781053616,0.10269185909027193
160.0,23,11,0,2,2,0.9984756097560976,0.10015267175572519,0.9991836985910529,0.10008172118437361
160.0,23,11,0,2,4,0.9958603409771775,0.10041568670349504,0.9977794206057481,0.10022273005915742
160.0,23,11,0,2,6,0.9861880029678671,0.10140054401296372,0.9936126073299536,0.10064426094029742
170.0,23,4,0,0,4,0.944980694980695,0.10582226762002044,0.9757241963124317,0.10251538236550381
170.0,23,4,0,0,6,0.8735504652827487,0.11447535543081903,0.9451873395297736,0.10598236094872034
170.0,23,4,0,2,4,0.9707364563051197,0.10301457141171612,0.9856697231635754,0.10146163727312803
170.0,23,4,0,2,6,0.9122349283890308,0.10962088480496562,0.9568796970205492,0.10458614110203272
170.0,23,11,0,0,4,0.9632650885050117,0.10381358277522557,0.9859511124914372,0.10143817513489328
170.0,23,11,0,0,6,0.9259286448392307,0.10799968286688338,0.9715788707016877,0.10298673818897257
170.0,23,11,0,2,4,0.9955327958160819,0.10044872496443034,0.9976472662063559,0.10023602387711465
170.0,23,11,0,2,6,0.985197990384096,0.10150244009431376,0.9931451286107394,0.100691937559965
180.0,23,4,0,0,2,0.9725916315277328,0.10281807570451892,0.9863408656791725,0.10139229830702219
180.0,23,4,0,0,4,0.9384871884871885,0.10655446470313232,0.9736554736554736,0.1027397758287054
180.0,23,4,0,0,6,0.858840372226199,0.1164360726787798,0.9406427623032696,0.10653255630293398
180.0,23,4,0,2,2,0.9944641275465014,0.10055666889334224,0.9971828560181084,0.10028294395885379
180.0,23,4,0,2,4,0.9685030351620662,0.10325212866603596,0.9847160182746025,0.10156110901717846
180.0,23,4,0,2,6,0.9083490618407905,0.11008983682698772,0.9543254530637197,0.10487580929808299
180.0,23,11,0,0,2,0.9897007805724197,0.101040639719575,0.9941217365819964,0.10059343223644313
180.0,23,11,0,0,4,0.9604420243433697,0.10411872602968152,0.9845339409276556,0.10158709462904818
180.0,23,11,0,0,6,0.9190125276344878,0.10881244487210329,0.9688122210665718,0.10329335433018998
180.0,23,11,0,2,2,0.9981487531307851,0.10018546803403885,0.9990687046510232,0.10009324861211419
180.0,23,11,0,2,4,0.9951503923278117,0.10048732409790287,0.9975085509908812,0.10024998500049177
180.0,23,11,0,2,6,0.9833234228877237,0.10169594018855997,0.9926281967305806,0.10074477980357525
190.0,23,4,0,0,4,0.9320814320814321,0.1072867633214084,0.9714673662042083,0.1029790909599003
190.0,23,4,0,0,6,0.847343666151078,0.11801587005923332,0.9359778074956602,0.10710672199074896
190.0,23,4,0,2,4,0.9664414156454014,0.1034723868215217,0.983754197083592,0.10166170258582811
190.0,23,4,0,2,6,0.9008757767014042,0.11100309563895075,0.9516529692456039,0.10518217361512636
190.0,23,11,0,0,4,0.9530890612463225,0.10492198899988776,0.9828789472602171,0.10176261538540815
190.0,23,11,0,0,6,0.9074545098806496,0.11019836136265633,0.9657443355072758,0.1036386046818133
190.0,23,11,0,2,4,0.9926442543453387,0.10074102535953453,0.997252535377958,0.10027582922991508
190.0,23,11,0,2,6,0.9781965648854962,0.10222894210603327,0.9919066151383265,0.10081898791869817
200.0,23,4,0,0,2,0.9704022056438534,0.10305005431603577,0.9847469996756406,0.10155807390792355
200.0,23,4,0,0,4,0.9255001755001755,0.10804968237413483,0.9691690066690066,0.10323262053061202
200.0,23,4,0,0,6,0.8380736848161715,0.119321250400476,0.9313157064156845,0.10768836620073596
200.0,23,4,0,2,2,0.9941319751992914,0.10059026617663437,0.9968777679362267,0.10031367618063185
200.0,23,4,0,2,4,0.9649524682166991,0.10363204747774481,0.9828141106402475,0.10176021983042394
200.0,23,4,0,2,6,0.8976877064547808,0.11139731476877177,0.9490831948269933,0.10547813271768092
200.0,23,11,0,0,2,0.9814231395980445,0.10189284923621873,0.9928518768836012,0.10072337393642068
200.0,23,11,0,0,4,0.9436355850551332,0.10597311248510978,0.9809167791499629,0.10197314024039324
200.0,23,11,0,0,6,0.8979850864667619,0.11136042402826855,0.9625177046005846,0.10400631036497783
200.0,23,11,0,2,2,0.9973864750081672,0.100262037340321,0.9989004816867375,0.10011012748493486
200.0,23,11,0,2,4,0.9899705657909081,0.1010131042836692,0.9968884368986055,0.10031269298260279
200.0,23,11,0,2,6,0.9717795677116532,0.10290399522957663,0.9909481843084849,0.10091827398112094
210.0,23,4,0,0,4,0.921990171990172,0.10846102598267822,0.9669223954938241,0.10348159221880565
210.0,23,4,0,0,6,0.8246241947029349,0.12126736111111111,0.9264660922469232,0.10830559324211665
210.0,23,4,0,2,4,0.9614591684801282,0.10400857704449343,0.9817972086326227,0.10186728445966536
210.0,23,4,0,2,6,0.894304429887865,0.11181874612042211,0.9465932509661239,0.10576634241780551
210.0,23,11,0,0,4,0.9395660326814894,0.10643211495694817,0.9789476959847974,0.10218547236975299
210.0,23,11,0,0,6,0.8853919239904988,0.11294433266264253,0.9590119873001263,0.10441258410578076
210.0,23,11,0,2,4,0.9875715453802126,0.10125848650438815,0.9964447753977297,0.10035773076935446
210.0,23,11,0,2,6,0.9673230902402078,0.10337807606263982,0.9898743163962904,0.10103008316664454
220.0,23,4,0,0,2,0.9649691858579306,0.10363025210084034,0.9829490166013034,0.10174645374364326
220.0,23,4,0,0,4,0.9108459108459108,0.10978805394990367,0.9643734643734644,0.1037682495702192
220.0,23,4,0,0,6,0.8126521116678597,0.12305388562242629,0.921517658308703,0.10894682334560837
220.0,23,4,0,2,2,0.9925819309123117,0.10074735080870051,0.9964872372976891,0.1003531011468199
220.0,23,4,0,2,4,0.9588248768755011,0.10429433195962493,0.9807530117345717,0.1019776048005726
220.0,23,4,0,2,6,0.887642944376596,0.11265791119449657,0.9440301941578836,0.10606597584287904
220.0,23,11,0,0,2,0.9727114590128288,0.10280540963451437,0.99102092980444,0.10091264990897467
220.0,23,11,0,0,4,0.9301539616973339,0.10750908356883326,0.976729798971731,0.1024274546969839
220.0,23,11,0,0,6,0.8740079734714408,0.11441543216455292,0.9553161606119225,0.10484749054311869
220.0,23,11,0,2,2,0.9954253349308354,0.10045956888062152,0.9985845592543828,0.10014189488454274
220.0,23,11,0,2,4,0.9847898380853731,0.10154450841452614,0.9959150055198953,0.10041167520777136
220.0,23,11,0,2,6,0.9623325666350967,0.10391418046846443,0.988676849015369,0.10115547870150626
230.0,23,4,0,0,4,0.9060196560196561,0.1103728813559322,0.9618363422711249,0.10405540747394584
230.0,23,4,0,0,6,0.7990205252978976,0.12515323052898691,0.9164136110999195,0.10962209031158247
230.0,23,4,0,2,4,0.9563623868972626,0.10456287425149702,0.9796925497851234,0.102090007820178
230.0,23,4,0,2,6,0.8780476006191951,0.11388904192606468,0.9412809194271049,0.10639193692967845
230.0,23,11,0,0,4,0.9225768321513003,0.10839205637411915,0.9743753221534514,0.10268678520468545
230.0,23,11,0,0,6,0.8626765167364017,0.11591830548292979,0.9514561754504425,0.10530877449894416
230.0,23,11,0,2,4,0.9816803882012977,0.10186614829214108,0.9952961091147389,0.10047491316796134
230.0,23,11,0,2,6,0.9571435314107708,0.10447753834015484,0.987362960781844,0.10129389785311661
240.0,23,4,0,0,2,0.9621310411936426,0.10393594605983987,0.9812141853173316,0.10192891143665965
240.0,23,4,0,0,4,0.8998771498771498,0.11112627986348124,0.9592547092547092,0.10435002715684316
240.0,23,4,0,0,6,0.7870638692477107,0.12705449189985274,0.9112396214258311,0.11031938637511329
240.0,23,4,0,2,2,0.9918069087688219,0.10082607724938603,0.9960972099202835,0.10039251582203375
240.0,23,4,0,2,4,0.9549307066773566,0.10471964017991005,0.9786608063222998,0.10219957583516685
240.0,23,4,0,2,6,0.8732394366197183,0.11451612903225808,0.9385592601148093,0.10671690461378162
240.0,23,11,0,0,2,0.9659982563208369,0.10351985559566788,0.9889357070141398,0.10112991704953243
240.0,23,11,0,0,4,0.9142105545713212,0.10938399201362382,0.9718684568375292,0.10296583548839122
240.0,23,11,0,0,6,0.8510159842790868,0.11750660604185018,0.9474385678035881,0.1057966877606604
240.0,23,11,0,2,2,0.9935736847837926,0.100646787985091,0.9981669863818335,0.10018396930958844
240.0,23,11,0,2,4,0.9783509652088559,0.1022128086505769,0.9945900614519937,0.100547325479737
240.0,23,11,0,2,6,0.9527232351566153,0.10496227688155554,0.9859773717568349,0.10144063301425417
250.0,23,4,0,0,4,0.8926816426816426,0.1120220190700875,0.9565917865917867,0.10465690683337293
250.0,23,4,0,0,6,0.7722619899785255,0.12948973443944942,0.905894327908627,0.11105670745451082
250.0,23,4,0,2,4,0.952926354369488,0.10493990384615386,0.9776314282441874,0.10230918895560633
250.0,23,4,0,2,6,0.8670478516709226,0.11533388821307383,0.9358088213285061,0.10704832705990824
