distance_bin,P_t_dB,MCS,numerology,protocol_type,num_lanes,success,PIR,cumulative_PDR,cumulative_PIR
280.0,23,11,0,0,4,0.8524378820993685,0.1173106006900137,0.9448996488330983,0.1060806030155594
280.0,23,11,0,2,4,0.9445756878931847,0.10586764118717006,0.9844528153093405,0.10160811921046775
290.0,23,4,0,0,4,0.854180816361671,0.11707123138862292,0.9372869544464707,0.10692548989903086
290.0,23,4,0,2,4,0.9232651227042366,0.10831125051827016,0.9655601430388777,0.10361930524641332
290.0,23,11,0,0,4,0.8438935855184602,0.11849835301042527,0.9415327800559437,0.10649452801538825
290.0,23,11,0,2,4,0.9394593519186293,0.10644420090744006,0.9829530331963168,0.10176932193370017
300.0,23,4,0,0,4,0.8468735682075768,0.11808138044932943,0.9343703936000548,0.10728535733613727
300.0,23,4,0,2,4,0.9215109778620707,0.10851742670717021,0.9641392022267227,0.10377730916450226
300.0,23,11,0,0,4,0.8363772130555222,0.11956327652049697,0.938140664991414,0.10691610054781112
300.0,23,11,0,2,4,0.9334843647408492,0.10712552215886516,0.9813572696977533,0.10194210258612485
310.0,23,4,0,0,4,0.8363651895998955,0.1195649953435275,0.9313077309750498,0.10766909602386822
310.0,23,4,0,2,4,0.9121014370843922,0.10963692845354821,0.9625130220660248,0.10396042226728494
310.0,23,11,0,0,4,0.8308668076109936,0.12035623409669212,0.9347883569482758,0.10733610472121366
310.0,23,11,0,2,4,0.9257674544960609,0.10801848727166019,0.9796200879727004,0.10213198960754782
320.0,23,4,0,0,4,0.8275777282671966,0.1208345712847814,0.9281643975596604,0.10806804981965347
320.0,23,4,0,2,4,0.9050383868767597,0.11049255086858226,0.9607713664542289,0.10415836555823334
